"order_id","order_date","ship_date","ship_mode","customer_id","customer_name","segment","country","city","state","postal_code","region","product_id","category","sub_category","product_name","sales","quantity","discount","profit","profit_margin"
"CA-2015-102806","2015-05-21","2015-05-28","Standard Class","HG-14965","Henry Goldwyn","Corporate","United States","Philadelphia","Pennsylvania","19143","East","OFF-BI-10001597","Office Supplies","Binders","Wilson Jones Ledger-Size  Piano-Hinge Binder  2  Blue","24.588",2,"0.70","-18.0312","-0.7333"
"CA-2014-164182","2014-07-14","2014-07-18","Standard Class","ST-20530","Shui Tom","Consumer","United States","Philadelphia","Pennsylvania","19140","East","TEC-PH-10002070","Technology","Phones","Griffin GC36547 PowerJolt SE Lightning Charger","13.494",1,"0.40","-2.2490","-0.1667"
"CA-2014-164182","2014-07-14","2014-07-18","Standard Class","ST-20530","Shui Tom","Consumer","United States","Philadelphia","Pennsylvania","19140","East","TEC-PH-10002583","Technology","Phones","iOttie HLCRIO102 Car Mount","23.988",2,"0.40","-13.9930","-0.5833"
"CA-2016-129847","2016-09-02","2016-09-04","First Class","TA-21385","Tom Ashbrook","Home Office","United States","Chicago","Illinois","60653","Central","FUR-FU-10000277","Furniture","Furnishings","Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","84.272",2,"0.60","-75.8448","-0.9000"
"CA-2017-143021","2017-11-19","2017-11-19","Same Day","AP-10720","Anne Pryor","Home Office","United States","New York City","New York","10011","East","FUR-TA-10001676","Furniture","Tables","Hon 61000 Series Interactive Training Tables","79.974",3,"0.40","-29.3238","-0.3667"
"CA-2017-153822","2017-09-19","2017-09-25","Standard Class","AB-10105","Adrian Barton","Consumer","United States","Phoenix","Arizona","85023","West","OFF-BI-10001460","Office Supplies","Binders","Plastic Binding Combs","18.180",4,"0.70","-13.9380","-0.7667"
"CA-2017-165099","2017-12-11","2017-12-13","First Class","DK-13375","Dennis Kane","Consumer","United States","Abilene","Texas","79605","Central","OFF-AP-10001634","Office Supplies","Appliances","Hoover Commercial Lightweight Upright Vacuum","1.392",2,"0.80","-3.7584","-2.7000"
"CA-2017-117443","2017-12-23","2017-12-25","Second Class","JB-15400","Jennifer Braxton","Corporate","United States","Rockford","Illinois","61107","Central","OFF-BI-10004002","Office Supplies","Binders","Wilson Jones International Size A4 Ring Binders","13.840",4,"0.80","-22.1440","-1.6000"
"CA-2014-119466","2014-12-15","2014-12-21","Standard Class","SP-20860","Sung Pak","Corporate","United States","Chicago","Illinois","60623","Central","FUR-FU-10001546","Furniture","Furnishings","Dana Swing-Arm Lamps","8.544",2,"0.60","-7.4760","-0.8750"
"CA-2015-154823","2015-08-21","2015-08-25","Standard Class","KN-16390","Katherine Nockton","Corporate","United States","Springfield","Ohio","45503","East","OFF-BI-10001098","Office Supplies","Binders","Acco D-Ring Binder w/DublLock","12.828",2,"0.70","-8.9796","-0.7000"
"CA-2016-114209","2016-05-21","2016-05-26","Standard Class","AS-10285","Alejandro Savely","Corporate","United States","Dallas","Texas","75081","Central","OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks  9 1/2 x 11  Light Blue","1.964",2,"0.80","-3.2406","-1.6500"
"CA-2016-112256","2016-07-23","2016-07-28","Standard Class","CK-12205","Chloris Kastensmidt","Consumer","United States","Mcallen","Texas","78501","Central","OFF-BI-10004364","Office Supplies","Binders","Storex Dura Pro Binders","4.752",4,"0.80","-8.3160","-1.7500"
"CA-2016-106950","2016-09-02","2016-09-06","Standard Class","JE-15715","Joe Elijah","Consumer","United States","Charlotte","North Carolina","28205","South","OFF-BI-10000014","Office Supplies","Binders","Heavy-Duty E-Z-D Binders","22.911",7,"0.70","-17.5651","-0.7667"
"CA-2016-106950","2016-09-02","2016-09-06","Standard Class","JE-15715","Joe Elijah","Consumer","United States","Charlotte","North Carolina","28205","South","FUR-TA-10001768","Furniture","Tables","Hon Racetrack Conference Tables","472.518",3,"0.40","-149.6307","-0.3167"
"CA-2016-106950","2016-09-02","2016-09-06","Standard Class","JE-15715","Joe Elijah","Consumer","United States","Charlotte","North Carolina","28205","South","OFF-BI-10003166","Office Supplies","Binders","GBC Plasticlear Binding Covers","17.220",5,"0.70","-12.6280","-0.7333"
"CA-2017-112004","2017-09-25","2017-09-28","First Class","AH-10075","Adam Hart","Corporate","United States","Chester","Pennsylvania","19013","East","OFF-BI-10003476","Office Supplies","Binders","Avery Metallic Poly Binders","8.595",5,"0.70","-6.3030","-0.7333"
"CA-2014-117478","2014-09-21","2014-09-24","First Class","LH-16750","Larry Hughes","Consumer","United States","Philadelphia","Pennsylvania","19140","East","OFF-BI-10000050","Office Supplies","Binders","Angle-D Binders with Locking Rings  Label Holders","6.570",3,"0.70","-5.0370","-0.7667"
"US-2014-147774","2014-01-20","2014-01-26","Standard Class","MM-18280","Muhammed MacIntyre","Corporate","United States","Smyrna","Tennessee","37167","South","OFF-BI-10003091","Office Supplies","Binders","GBC DocuBind TL200 Manual Binding Machine","67.194",1,"0.70","-51.5154","-0.7667"
"CA-2015-163965","2015-11-20","2015-11-27","Standard Class","SS-20875","Sung Shariari","Consumer","United States","Miami","Florida","33180","South","OFF-BI-10004728","Office Supplies","Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders","7.230",5,"0.70","-5.7840","-0.8000"
"CA-2015-163965","2015-11-20","2015-11-27","Standard Class","SS-20875","Sung Shariari","Consumer","United States","Miami","Florida","33180","South","OFF-BI-10004593","Office Supplies","Binders","Ibico Laser Imprintable Binding System Covers","62.880",4,"0.70","-50.3040","-0.8000"
"US-2017-141558","2017-03-11","2017-03-16","Standard Class","MH-17290","Marc Harrigan","Home Office","United States","Philadelphia","Pennsylvania","19140","East","TEC-PH-10002555","Technology","Phones","Nortel Meridian M5316 Digital phone","776.850",5,"0.40","-181.2650","-0.2333"
"US-2017-141558","2017-03-11","2017-03-16","Standard Class","MH-17290","Marc Harrigan","Home Office","United States","Philadelphia","Pennsylvania","19140","East","OFF-BI-10002794","Office Supplies","Binders","Avery Trapezoid Ring Binder  3 Capacity  Black  1040 sheets","12.294",1,"0.70","-8.6058","-0.7000"
"US-2017-141558","2017-03-11","2017-03-16","Standard Class","MH-17290","Marc Harrigan","Home Office","United States","Philadelphia","Pennsylvania","19140","East","FUR-TA-10004086","Furniture","Tables","KI Adjustable-Height Table","154.764",3,"0.40","-46.4292","-0.3000"
"CA-2017-142909","2017-12-22","2017-12-25","Second Class","AG-10330","Alex Grayson","Consumer","United States","Mesa","Arizona","85204","West","FUR-TA-10003008","Furniture","Tables","Lesro Round Back Collection Coffee Table  End Table","182.550",2,"0.50","-135.0870","-0.7400"
"CA-2015-106208","2015-12-10","2015-12-15","Standard Class","JW-16075","Julia West","Consumer","United States","Chicago","Illinois","60610","Central","OFF-AP-10004980","Office Supplies","Appliances","3M Replacement Filter for Office Air Cleaner for 20' x 33' Room","53.088",7,"0.80","-108.8304","-2.0500"
"US-2017-141677","2017-03-26","2017-03-30","Standard Class","HK-14890","Heather Kirkland","Corporate","United States","Houston","Texas","77070","Central","OFF-AP-10001205","Office Supplies","Appliances","Belkin 5 Outlet SurgeMaster Power Centers","87.168",8,"0.80","-226.6368","-2.6000"
"CA-2017-133067","2017-05-04","2017-05-10","Standard Class","MY-18295","Muhammed Yedwab","Corporate","United States","Philadelphia","Pennsylvania","19140","East","OFF-BI-10002897","Office Supplies","Binders","Black Avery Memo-Size 3-Ring Binder  5 1/2 x 8 1/2","2.202",2,"0.70","-1.5414","-0.7000"
"CA-2017-133067","2017-05-04","2017-05-10","Standard Class","MY-18295","Muhammed Yedwab","Corporate","United States","Philadelphia","Pennsylvania","19140","East","OFF-BI-10003694","Office Supplies","Binders","Avery 3 1/2 Diskette Storage Pages  10/Pack","9.396",3,"0.70","-7.5168","-0.8000"
"CA-2017-133102","2017-08-17","2017-08-24","Standard Class","ED-13885","Emily Ducich","Home Office","United States","Houston","Texas","77095","Central","FUR-FU-10003247","Furniture","Furnishings","36X48 HARDFLOOR CHAIRMAT","16.784",2,"0.60","-22.2388","-1.3250"
"CA-2017-133102","2017-08-17","2017-08-24","Standard Class","ED-13885","Emily Ducich","Home Office","United States","Houston","Texas","77095","Central","OFF-AP-10001563","Office Supplies","Appliances","Belkin Premiere Surge Master II 8-outlet surge protector","38.864",4,"0.80","-99.1032","-2.5500"
"CA-2016-116918","2016-10-01","2016-10-06","Second Class","JK-15205","Jamie Kunitz","Consumer","United States","Hialeah","Florida","33012","South","OFF-BI-10004140","Office Supplies","Binders","Avery Non-Stick Binders","5.388",4,"0.70","-4.4900","-0.8333"
"CA-2016-104276","2016-11-27","2016-12-03","Standard Class","HF-14995","Herbert Flentye","Consumer","United States","Fort Lauderdale","Florida","33311","South","FUR-TA-10001039","Furniture","Tables","KI Adjustable-Height Table","331.023",7,"0.45","-114.3534","-0.3455"
"CA-2014-118276","2014-12-29","2015-01-02","Standard Class","MG-17890","Michael Granlund","Home Office","United States","Saint Charles","Illinois","60174","Central","FUR-FU-10002111","Furniture","Furnishings","Master Caster Door Stop  Large Brown","8.736",3,"0.60","-4.8048","-0.5500"
"CA-2017-154760","2017-01-09","2017-01-13","Standard Class","BP-11290","Beth Paige","Consumer","United States","Philadelphia","Pennsylvania","19140","East","OFF-BI-10004632","Office Supplies","Binders","Ibico Hi-Tech Manual Binding System","274.491",3,"0.70","-228.7425","-0.8333"
"CA-2016-164924","2016-07-10","2016-07-10","Same Day","EA-14035","Erin Ashbrook","Corporate","United States","Philadelphia","Pennsylvania","19143","East","TEC-MA-10000904","Technology","Machines","Brother MFC-9340CDW LED All-In-One Printer  Copier Scanner","341.991",3,"0.70","-319.1916","-0.9333"
"US-2014-127978","2014-03-03","2014-03-08","Standard Class","JS-15595","Jill Stevenson","Corporate","United States","Columbus","Ohio","43229","East","FUR-BO-10001972","Furniture","Bookcases","O'Sullivan 4-Shelf Bookcase in Odessa Pine","302.450",5,"0.50","-199.6170","-0.6600"
"CA-2017-156363","2017-10-22","2017-10-28","Standard Class","ML-17395","Marina Lichtenstein","Corporate","United States","Philadelphia","Pennsylvania","19134","East","TEC-PH-10003988","Technology","Phones","LF Elite 3D Dazzle Designer Hard Case Cover  Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite","32.700",5,"0.40","-6.5400","-0.2000"
"CA-2017-122987","2017-08-16","2017-08-16","Same Day","SJ-20215","Sarah Jordon","Consumer","United States","Columbia","Tennessee","38401","South","OFF-BI-10002824","Office Supplies","Binders","Recycled Easel Ring Binders","13.428",3,"0.70","-11.1900","-0.8333"
"US-2016-150357","2016-10-10","2016-10-14","Standard Class","EB-13975","Erica Bern","Corporate","United States","Greensboro","North Carolina","27405","South","OFF-BI-10002557","Office Supplies","Binders","Presstex Flexible Ring Binders","4.095",3,"0.70","-2.7300","-0.6667"
"CA-2017-159282","2017-10-16","2017-10-21","Standard Class","GH-14410","Gary Hansen","Home Office","United States","Yuma","Arizona","85364","West","TEC-MA-10001148","Technology","Machines","Swingline SM12-08 MicroCut Jam Free Shredder","599.985",5,"0.70","-479.9880","-0.8000"
"CA-2017-155936","2017-06-22","2017-06-29","Standard Class","JK-15730","Joe Kamberova","Consumer","United States","Chicago","Illinois","60653","Central","OFF-BI-10002432","Office Supplies","Binders","Wilson Jones Standard D-Ring Binders","3.036",3,"0.80","-5.0094","-1.6500"
"CA-2014-158281","2014-09-02","2014-09-07","Standard Class","AG-10525","Andy Gerbode","Corporate","United States","Houston","Texas","77095","Central","TEC-MA-10002210","Technology","Machines","Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop","559.710",3,"0.40","-121.2705","-0.2167"
"CA-2017-109183","2017-12-04","2017-12-09","Standard Class","LR-16915","Lena Radford","Consumer","United States","Nashville","Tennessee","37211","South","TEC-MA-10001856","Technology","Machines","Okidata C610n Printer","649.000",2,"0.50","-272.5800","-0.4200"
"CA-2014-163468","2014-11-18","2014-11-21","First Class","JK-15730","Joe Kamberova","Consumer","United States","Des Plaines","Illinois","60016","Central","FUR-TA-10002533","Furniture","Tables","BPI Conference Tables","292.100",4,"0.50","-175.2600","-0.6000"
"CA-2014-163468","2014-11-18","2014-11-21","First Class","JK-15730","Joe Kamberova","Consumer","United States","Des Plaines","Illinois","60016","Central","FUR-FU-10001546","Furniture","Furnishings","Dana Swing-Arm Lamps","8.544",2,"0.60","-7.4760","-0.8750"
"CA-2014-163468","2014-11-18","2014-11-21","First Class","JK-15730","Joe Kamberova","Consumer","United States","Des Plaines","Illinois","60016","Central","OFF-BI-10004728","Office Supplies","Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders","2.892",3,"0.80","-4.9164","-1.7000"
"CA-2015-162761","2015-10-09","2015-10-13","Standard Class","SC-20575","Sonia Cooley","Consumer","United States","Miami","Florida","33178","South","OFF-BI-10000145","Office Supplies","Binders","Zipper Ring Binder Pockets","1.872",2,"0.70","-1.3104","-0.7000"
"CA-2015-162761","2015-10-09","2015-10-13","Standard Class","SC-20575","Sonia Cooley","Consumer","United States","Miami","Florida","33178","South","OFF-BI-10002498","Office Supplies","Binders","Clear Mylar Reinforcing Strips","11.214",2,"0.70","-8.5974","-0.7667"
"CA-2016-132066","2016-10-16","2016-10-20","Standard Class","NB-18655","Nona Balk","Corporate","United States","New York City","New York","10011","East","FUR-TA-10001539","Furniture","Tables","Chromcraft Rectangular Conference Tables","142.182",1,"0.40","-37.9152","-0.2667"
"CA-2017-158120","2017-11-17","2017-11-21","Standard Class","KH-16330","Katharine Harms","Corporate","United States","Hillsboro","Oregon","97123","West","OFF-BI-10002813","Office Supplies","Binders","Avery Reinforcements for Hole-Punch Pages","4.158",7,"0.70","-3.4650","-0.8333"
"CA-2016-149349","2016-11-12","2016-11-13","First Class","SP-20650","Stephanie Phelps","Corporate","United States","Chicago","Illinois","60623","Central","FUR-FU-10001037","Furniture","Furnishings","DAX Charcoal/Nickel-Tone Document Frame  5 x 7","22.752",6,"0.60","-8.5320","-0.3750"
"CA-2017-115119","2017-10-26","2017-10-30","Standard Class","SC-20440","Shaun Chance","Corporate","United States","Lancaster","Pennsylvania","17602","East","TEC-PH-10001433","Technology","Phones","Cisco Small Business SPA 502G VoIP phone","61.542",1,"0.40","-13.3341","-0.2167"
"CA-2017-115119","2017-10-26","2017-10-30","Standard Class","SC-20440","Shaun Chance","Corporate","United States","Lancaster","Pennsylvania","17602","East","OFF-BI-10003007","Office Supplies","Binders","Premium Transparent Presentation Covers  No Pattern/Clear  8 1/2 x 11","81.438",7,"0.70","-65.1504","-0.8000"
"CA-2017-168389","2017-12-11","2017-12-17","Standard Class","DV-13045","Darrin Van Huff","Corporate","United States","Jacksonville","Florida","32216","South","FUR-TA-10004289","Furniture","Tables","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","721.875",6,"0.45","-420.0000","-0.5818"
"CA-2014-130421","2014-03-03","2014-03-07","Standard Class","SC-20020","Sam Craven","Consumer","United States","Houston","Texas","77095","Central","OFF-AP-10002534","Office Supplies","Appliances","3.6 Cubic Foot Counter Height Office Refrigerator","176.772",3,"0.80","-459.6072","-2.6000"
"CA-2017-152135","2017-03-16","2017-03-18","Second Class","MG-17650","Matthew Grinstein","Home Office","United States","Lakewood","Ohio","44107","East","TEC-PH-10003505","Technology","Phones","Geemarc AmpliPOWER60","445.440",8,"0.40","-81.6640","-0.1833"
"US-2014-115189","2014-12-30","2015-01-03","Second Class","AR-10345","Alex Russell","Corporate","United States","Philadelphia","Pennsylvania","19143","East","TEC-PH-10002170","Technology","Phones","ClearSounds CSC500 Amplified Spirit Phone Corded phone","251.964",6,"0.40","-50.3928","-0.2000"
"US-2014-115189","2014-12-30","2015-01-03","Second Class","AR-10345","Alex Russell","Corporate","United States","Philadelphia","Pennsylvania","19143","East","FUR-TA-10004575","Furniture","Tables","Hon 5100 Series Wood Tables","523.764",3,"0.40","-192.0468","-0.3667"
"CA-2016-127243","2016-11-28","2016-12-04","Standard Class","DS-13180","David Smith","Corporate","United States","Philadelphia","Pennsylvania","19140","East","TEC-PH-10004539","Technology","Phones","Wireless Extenders zBoost YX545 SOHO Signal Booster","340.182",3,"0.40","-73.7061","-0.2167"
